region	sector	indout
GR	Quarrying of stone	0
GR	Quarrying of sand and clay	536.482230828
GR	Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.	146.050137352
GR	Processing of meat cattle	39.9443644927
GR	Processing of meat pigs	86.4729422359
GR	Processing of meat poultry	582.67823896
GR	Production of meat products nec	1133.0135995
GR	Processing vegetable oils and fats	1422.67708992
GR	Processing of dairy products	3371.69694983
GR	Processed rice	130.254299961
GR	Sugar refining	398.20011668
GR	Processing of Food products nec	7927.86678749
GR	Manufacture of beverages	3392.09438337
GR	Manufacture of fish products	202.869358531
GR	Manufacture of tobacco products (16)	531.395269912
GR	Manufacture of textiles (17)	1549.06712718
GR	Manufacture of wearing apparel; dressing and dyeing of fur (18)	1994.83889041
GR	Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)	463.804797212
GR	Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)	873.036102788
GR	Re-processing of secondary wood material into new wood material	124.345151216
GR	Pulp	68.0641742515
GR	Re-processing of secondary paper into new pulp	523.884214085
GR	Paper	650.499546911
GR	Publishing, printing and reproduction of recorded media (22)	2564.53766533
GR	Manufacture of coke oven products	30.5515172539
GR	Petroleum Refinery	12055.6679683
GR	Processing of nuclear fuel	3.03516427917
GR	Plastics, basic	306.346814083
GR	Re-processing of secondary plastic into new plastic	1155.22236114
GR	N-fertiliser	28.7961928281
GR	P- and other fertiliser	196.55439528
GR	Chemicals nec	1321.42136033
GR	Manufacture of rubber and plastic products (25)	2529.29478517
GR	Manufacture of glass and glass products	58.0210198672
GR	Re-processing of secondary glass into new glass	3.74911458291
GR	Manufacture of ceramic goods	62.4468209508
GR	Manufacture of bricks, tiles and construction products, in baked clay	129.808346969
GR	Manufacture of cement, lime and plaster	1047.49232121
GR	Re-processing of ash into clinker	948.430979357
GR	Manufacture of other non-metallic mineral products n.e.c.	406.644967752
GR	Manufacture of basic iron and steel and of ferro-alloys and first products thereof	654.031983924
GR	Re-processing of secondary steel into new steel	2138.34490657
GR	Precious metals production	23.9225542566
GR	Re-processing of secondary preciuos metals into new preciuos metals	0
GR	Aluminium production	1986.52347591
GR	Re-processing of secondary aluminium into new aluminium	32.0702037192
GR	Lead, zinc and tin production	10.5727794853
GR	Re-processing of secondary lead into new lead, zinc and tin	6.01971780082
GR	Copper production	831.801781153
GR	Re-processing of secondary copper into new copper	0
GR	Other non-ferrous metal production	7.32227447566
GR	Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
GR	Casting of metals	0
GR	Manufacture of fabricated metal products, except machinery and equipment (28)	4382.5530162
GR	Manufacture of machinery and equipment n.e.c. (29)	2061.85385492
GR	Manufacture of office machinery and computers (30)	79.5343300898
GR	Manufacture of electrical machinery and apparatus n.e.c. (31)	1631.5547539
GR	Manufacture of radio, television and communication equipment and apparatus (32)	552.408799891
GR	Manufacture of medical, precision and optical instruments, watches and clocks (33)	419.727620756
GR	Manufacture of motor vehicles, trailers and semi-trailers (34)	593.292894891
GR	Manufacture of other transport equipment (35)	1494.46286643
GR	Manufacture of furniture; manufacturing n.e.c. (36)	1728.83984492
GR	Recycling of waste and scrap	58.1858919337
GR	Recycling of bottles by direct reuse	26.178835902
GR	Production of electricity by coal	3545.09187364
GR	Production of electricity by gas	1204.50910103
GR	Production of electricity by nuclear	0
GR	Production of electricity by hydro	321.507348056
GR	Production of electricity by wind	246.899075198
GR	Production of electricity by petroleum and other oil derivatives	819.24046856
GR	Production of electricity by biomass and waste	20.6735341725
GR	Production of electricity by solar photovoltaic	0.738473426055
GR	Production of electricity by solar thermal	0
GR	Production of electricity by tide, wave, ocean	0
GR	Production of electricity by Geothermal	0
GR	Production of electricity nec	0
GR	Transmission of electricity	813.060529473
GR	Distribution and trade of electricity	3128.4881791
GR	Manufacture of gas; distribution of gaseous fuels through mains	776.784456722
GR	Steam and hot water supply	25.3008976453
GR	Collection, purification and distribution of water (41)	1582.09427002
GR	Construction (45)	9767.2047589
GR	Re-processing of secondary construction material into aggregates	0
GR	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	5445.76167746
GR	Retail sale of automotive fuel	744.474493736
GR	Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)	13120.9484538
GR	Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)	8423.32879333
GR	Hotels and restaurants (55)	29855.7244933
GR	Transport via railways	3396.72852369
GR	Other land transport	6271.08857217
GR	Transport via pipelines	75.389263376
GR	Sea and coastal water transport	6992.83975608
GR	Inland water transport	933.062063113
GR	Air transport (62)	3111.23468677
GR	Supporting and auxiliary transport activities; activities of travel agencies (63)	5496.48745963
GR	Post and telecommunications (64)	9882.72271148
GR	Financial intermediation, except insurance and pension funding (65)	10048.1787906
GR	Insurance and pension funding, except compulsory social security (66)	1329.29595105
GR	Activities auxiliary to financial intermediation (67)	946.285079836
GR	Real estate activities (70)	24559.229921
GR	Renting of machinery and equipment without operator and of personal and household goods (71)	1038.21554794
GR	Computer and related activities (72)	1967.58290786
GR	Research and development (73)	600.95482906
GR	Other business activities (74)	13487.2976773
GR	Public administration and defence; compulsory social security (75)	25541.5860756
GR	Education (80)	19418.4117174
GR	Health and social work (85)	18293.0001385
GR	Incineration of waste: Food	0
GR	Incineration of waste: Paper	0
GR	Incineration of waste: Plastic	0
GR	Incineration of waste: Metals and Inert materials	37.7427186277
GR	Incineration of waste: Textiles	0
GR	Incineration of waste: Wood	0
GR	Incineration of waste: Oil/Hazardous waste	22.4847868181
GR	Biogasification of food waste, incl. land application	0
GR	Biogasification of paper, incl. land application	0
GR	Biogasification of sewage slugde, incl. land application	104.830920912
GR	Composting of food waste, incl. land application	6.47051126591
GR	Composting of paper and wood, incl. land application	0
GR	Waste water treatment, food	89.7867098238
GR	Waste water treatment, other	152.319476087
GR	Landfill of waste: Food	310.62254415
GR	Landfill of waste: Paper	250.104713594
GR	Landfill of waste: Plastic	21.5824392832
GR	Landfill of waste: Inert/metal/hazardous	305.583133762
GR	Landfill of waste: Textiles	38.0448644668
GR	Landfill of waste: Wood	47.7101279963
GR	Activities of membership organisation n.e.c. (91)	8668.1943835
GR	Recreational, cultural and sporting activities (92)	7289.59292024
GR	Other service activities (93)	3249.83599263
GR	Private households with employed persons (95)	2220.21008821
GR	Extra-territorial organizations and bodies	0
HR	Cultivation of paddy rice	9.27797026117
HR	Cultivation of wheat	132.993581806
HR	Cultivation of cereal grains nec	219.449889766
HR	Cultivation of vegetables, fruit, nuts	920.131787029
HR	Cultivation of oil seeds	634.845468236
HR	Cultivation of sugar cane, sugar beet	5.23090530456
HR	Cultivation of plant-based fibers	63.6963994815
HR	Cultivation of crops nec	166.206075016
HR	Cattle farming	83.8847991501
HR	Pigs farming	96.0606356945
HR	Poultry farming	146.827649405
HR	Meat animals nec	128.628396384
HR	Animal products nec	22.6507287488
HR	Raw milk	294.536420187
HR	Wool, silk-worm cocoons	1.00182558845
HR	Manure treatment (conventional), storage and land application	0
HR	Manure treatment (biogas), storage and land application	0
HR	Forestry, logging and related service activities (02)	59.9337735718
HR	Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)	444.323371334
HR	Mining of coal and lignite; extraction of peat (10)	332.097206491
HR	Extraction of crude petroleum and services related to crude oil extraction, excluding surveying	17.9250211014
HR	Extraction of natural gas and services related to natural gas extraction, excluding surveying	10.7856164591
HR	Extraction, liquefaction, and regasification of other petroleum and gaseous materials	0
HR	Mining of uranium and thorium ores (12)	0.000745203080994
HR	Mining of iron ores	3.44999617756
HR	Mining of copper ores and concentrates	0.509525747006
HR	Mining of nickel ores and concentrates	1.77554767416
HR	Mining of aluminium ores and concentrates	19.9233453709
HR	Mining of precious metal ores and concentrates	0.762531323167
HR	Mining of lead, zinc and tin ores and concentrates	2.8982759089
HR	Mining of other non-ferrous metal ores and concentrates	0.599280087037
HR	Quarrying of stone	0.509525747006
HR	Quarrying of sand and clay	226.675159959
HR	Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.	42.9613620662
HR	Processing of meat cattle	11.9755634508
HR	Processing of meat pigs	24.3902133773
HR	Processing of meat poultry	192.47508882
HR	Production of meat products nec	363.717769284
HR	Processing vegetable oils and fats	317.646637065
HR	Processing of dairy products	843.802630476
HR	Processed rice	36.4118611303
HR	Sugar refining	138.781662795
HR	Processing of Food products nec	2069.42783452
HR	Manufacture of beverages	791.711229594
HR	Manufacture of fish products	39.6339003718
HR	Manufacture of tobacco products (16)	179.472043138
HR	Manufacture of textiles (17)	600.308673479
HR	Manufacture of wearing apparel; dressing and dyeing of fur (18)	890.987754264
HR	Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)	210.750325976
HR	Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)	395.807856691
HR	Re-processing of secondary wood material into new wood material	54.8433343354
HR	Pulp	118.852589254
HR	Re-processing of secondary paper into new pulp	92.3122247851
HR	Paper	159.875066093
HR	Publishing, printing and reproduction of recorded media (22)	808.65217125
HR	Manufacture of coke oven products	3.85167424503
HR	Petroleum Refinery	2972.96569044
HR	Processing of nuclear fuel	0.847881189953
HR	Plastics, basic	247.018444118
HR	Re-processing of secondary plastic into new plastic	138.690703376
HR	N-fertiliser	6.58055476881
HR	P- and other fertiliser	67.7808252457
HR	Chemicals nec	371.785739344
HR	Manufacture of rubber and plastic products (25)	929.416909813
HR	Manufacture of glass and glass products	11.3362173043
HR	Re-processing of secondary glass into new glass	2.57546474284
HR	Manufacture of ceramic goods	30.5242281221
HR	Manufacture of bricks, tiles and construction products, in baked clay	139.50253697
HR	Manufacture of cement, lime and plaster	1356.0157458
HR	Re-processing of ash into clinker	158.339217676
HR	Manufacture of other non-metallic mineral products n.e.c.	188.668253608
HR	Manufacture of basic iron and steel and of ferro-alloys and first products thereof	705.473906201
HR	Re-processing of secondary steel into new steel	285.716096177
HR	Precious metals production	5.91930903875
HR	Re-processing of secondary preciuos metals into new preciuos metals	0.206823468877
